  1	  2	  3	  4	  5	  6	  7	  8	  9	 10	 11	 12	 13	以上是沿线管道号
与进水口距离	  最大压力值	 最小压力值
 2818.21	     2896.35	     2727.13
 2829.72	     2896.90	     2726.96
 2841.22	     2897.46	     2726.60
 2852.73	     2897.84	     2726.32
 2870.11	     2898.78	     2724.88
 2876.64	     2898.87	     2724.58
 2886.20	     2899.44	     2724.33
 2895.76	     2371.66	     2288.16
 2908.52	     2369.80	     2289.74
 2921.28	     2368.67	     2291.13
 2932.15	     2367.88	     2291.92
 2943.01	     2366.92	     2292.81
 2953.88	     2365.93	     2293.76
 2964.74	     2364.94	     2294.91
 2975.61	     2364.21	     2295.79
 2986.48	     2363.56	     2296.73
 2997.34	     2362.91	     2297.60
 3008.21	     2361.99	     2298.48
 3019.07	     2361.32	     2299.40
 3029.94	     2360.53	     2300.16
 3040.80	     2359.69	     2301.12
 3051.67	     2358.85	     2302.06
 3062.54	     2358.12	     2303.00
 3073.40	     2357.40	     2304.16
 3084.27	     2356.73	     2305.24
 3095.13	     2356.07	     2306.20
 3106.00	     2355.28	     2307.47
 3116.86	     2355.01	     2308.76
 3127.73	     2355.01	     2309.84
 3138.60	     2354.99	     2310.95
 3149.46	     2354.97	     2311.96
 3160.33	     2354.95	     2313.24
 3171.19	     2354.93	     2314.54
 3182.06	     2354.89	     2315.61
 3192.92	     2354.85	     2316.74
 3203.79	     2354.80	     2318.04
 3214.66	     2354.74	     2319.35
 3225.52	     2354.69	     2320.40
 3236.39	     2354.62	     2321.70
 3247.25	     2354.55	     2323.02
 3258.12	     2354.47	     2324.24
 3268.98	     2354.38	     2325.47
 3279.85	     2354.29	     2326.62
 3290.71	     2354.20	     2327.92
 3301.58	     2354.11	     2329.36
 3312.45	     2354.01	     2330.70
 3323.31	     2353.91	     2331.87
 3334.18	     2353.82	     2333.17
 3345.04	     2353.72	     2333.23
 3355.07	     2353.84	     2333.06
 3365.09	     2353.69	     2333.25
 3375.12	     2353.54	     2333.45
 3385.14	     2353.40	     2333.63
 3395.16	     2353.26	     2333.82
 3405.19	     2353.12	     2334.02
 3415.21	     2352.98	     2334.20
 3425.24	     2352.84	     2334.39
 3435.26	     2352.70	     2334.58
 3445.28	     2352.56	     2334.77
 3455.31	     2352.43	     2334.95
 3465.33	     2352.30	     2335.14
 3475.36	     2352.16	     2335.34
 3485.38	     2352.03	     2335.53
 3495.41	     2351.90	     2335.72
 3505.43	     2351.76	     2335.91
 3515.45	     2351.64	     2336.09
 3525.48	     2351.59	     2336.26
 3535.50	     2351.40	     2336.50
 3545.53	     2351.26	     2336.70
 3555.55	     2351.12	     2336.88
 3565.57	     2350.99	     2337.07
 3575.60	     2350.85	     2337.26
 3585.62	     2350.73	     2337.44
 3595.65	     2350.60	     2337.63
 3605.67	     2350.46	     2337.83
 3615.69	     2350.33	     2338.01
 3625.72	     2350.20	     2338.20
 3635.74	     2350.07	     2338.39
 3645.77	     2349.94	     2338.57
 3655.79	     2349.82	     2338.75
 3665.82	     2349.69	     2338.94
 3675.84	     2349.56	     2339.12
 3685.86	     2349.44	     2339.28
 3695.89	     2349.31	     2339.45
 3705.91	     2348.89	     2339.97
 3716.05	     2348.90	     2339.98
 3726.19	     2348.74	     2340.18
 3736.32	     2348.59	     2340.38
 3746.46	     2348.44	     2340.58
 3756.59	     2348.29	     2340.78
 3766.73	     2348.14	     2340.98
 3776.87	     2347.99	     2341.18
 3787.00	     2347.83	     2341.38
 3797.14	     2347.68	     2341.58
 3807.28	     2347.53	     2341.78
 3817.41	     2347.38	     2341.98
 3827.55	     2347.23	     2342.18
 3837.69	     2347.09	     2342.39
 3847.82	     2346.93	     2342.59
 3857.96	     2346.77	     2342.79
 3868.10	     2346.61	     2343.00
 3878.23	     2346.45	     2343.20
 3888.37	     2346.29	     2343.40
 3898.51	     2346.13	     2343.61
 3908.64	     2345.97	     2343.81
 3918.78	     2345.81	     2344.01
 3928.92	     2345.64	     2344.22
 3939.05	     2345.49	     2344.42
 3949.19	     2345.33	     2344.62
 3959.33	     2345.00	     2345.00
